0.,0.
9.596823683659796e-6,7.2901924281841316e-6
0.000020548358625605294,0.000012588610946047388
0.000032540598442699655,0.00001570585709315908
0.00004523610587485116,0.000016497091043776865
0.0000582800604882493,0.000014864721011374268
0.00007130659546372531,0.000010760279010596127
0.00008394531186488077,4.185454742523064e-6
0.00009582785662524635,-4.807724656377665e-6
0.00010659445075999258,-0.000016117565281053135
0.00011590025694108917,-0.00002959420822376196
0.0001234214804547769,-0.00004504192828123711
0.0001288611045053302,-0.00006222218169936214
0.00013195416960409663,-0.00008085734270041915
0.00013247251710757655,-0.00010063505783138447
0.00013022892852816863,-0.00012121313830327886
0.00012508060469832363,-0.00014222490359355207
0.00011693194187416184,-0.00016328488472478497
0.00010573657506997296,-0.0001839947928188889
0.0000914986719849151,-0.00020394965770048775
0.00007427347350583153,-0.0002227440423733685
0.00005416708866701053,-0.00023997824195653913
0.00003133556288234344,-0.00025526437993592685
5.983248049229479e-6,-0.0002682323201257955
-0.00002163948837900389,-0.0002785353192798898
-0.000051239171125451586,-0.00028585535257423354
-0.00008248269166370267,-0.0002899080519292917
-0.00011500129530139534,-0.0002904472050873112
-0.0001483950233642398,-0.0002872687712700345
-0.00018223755117009134,-0.0002802143769009484
-0.00021608136160531746,-0.00026917426210963744
-0.00024946319408533337,-0.00025408965541067277
-0.0002819097093051534,-0.00023495455997835177
-0.00031294331126582474,-0.00021181694028108564
-0.00034208806940500957,-0.0001847793025011798
-0.0003688756850854899,-0.00015399866619642428
-0.00039285144804789945,-0.00011968592814726899
-0.0004135801295882535,-0.00008210462239760623
-0.00043065176008859335,-0.00004156908328268973
-0.00044368723906297017,1.5579790956263898e-6
-0.00045234372607739457,0.00004686847877294311
-0.0004563197608009948,0.00009391251411127592
-0.0004553600601279228,0.00014220246990248895
-0.0004492599398946839,0.00019121763926037818
-0.0004378693083565528,0.00024040933884800225
-0.0004210961784551752,0.00028920648603184083
-0.00039890964619860247,0.0003370216009599599
-0.0003713422833824084,0.0003832571903615946
-0.00033849189459953877,0.00042731246314185126
-0.0003005225911963665,0.00046859032072507964
-0.0002576651386879216,0.0005065045577545631
-0.00021021653926789276,0.0005404872013930154
-0.00015853881751907653,0.0005699959103271559
-0.00010305698527949029,0.000594521347922116
-0.00004425617082836682,0.0006135944380713817
0.000017322091950781863,0.0006267934074212253
0.00008108440712684771,0.000633750514081316
0.00014639087307999048,0.0006341583609112444
0.00021256121839698412,0.0006277756912105772
0.0002788816702335368,0.0006144325663114358
0.0003446124941286802,0.0005940348283016203
0.00040899613050938196,0.0005665677569608833
0.00047126583993082157,0.0005320988379797357
0.0005306547568184072,0.0004907795695918561
0.0005864052404628511,0.0004428462467659696
0.0006377784026001942,0.00038861967588644847
0.0006840636833833229,0.0003285037881610157
0.0007245883421769067,0.00026298313653345604
0.000758726726588345,0.0001926192783099199
0.0007859091826286065,0.0001180460636558623
0.0008056304709592234,0.00003996386819034933
0.0008174575588369798,-0.000040867174311918246
0.000821036664558587,-0.0001236348660089079
0.0008160994408078476,-0.00020748347675991654
0.0008024681951270521,-0.0002915230099058946
0.0007800600595230495,-0.00037483908561150396
0.0007488900366759283,-0.00045650331459613883
0.0007090728670021704,-0.0005355840266422686
0.0006608236785610561,-0.0006111572122782745
